id,parts,grfsm_array_id,id_in_matlab
582,"-1,8,-3,1,23,9,-9",12,582
583,"9,8,-3,1,23,9,1",12,583
584,"-1,11,-9,5,21,-1,-9",12,584
585,"-1,-12,-14,-3,24,-1,-9",12,585
586,"-1,13,-14,7,21,-1,-9",12,586
587,"9,11,-9,5,21,-1,1",12,587
588,"9,-12,-14,-3,24,-1,1",12,588
589,"9,13,-14,7,21,-1,1",12,589
590,"-1,2,-9,5,21,9,-9",12,590
591,"-1,8,-14,-3,24,9,-9",12,591
592,"-1,12,-14,7,21,9,-9",12,592
593,"9,2,-9,5,21,9,1",12,593
594,"9,8,-14,-3,24,9,1",12,594
595,"9,12,-14,7,21,9,1",12,595
596,"-1,-12,-10,-3,-24,-1,-9",12,596
597,"9,-12,-10,-3,-24,-1,1",12,597
598,"-1,8,-10,-3,-24,9,-9",12,598
599,"9,8,-10,-3,-24,9,1",12,599
600,"-1,-12,5,-3,-12,-12,-9",12,600
601,"9,-12,5,-3,-12,-12,1",12,601
602,"-1,8,5,-3,-12,13,-9",12,602
603,"9,8,5,-3,-12,13,1",12,603
604,"-1,8,-9,-9,-11,-11,-9",12,604
605,"9,8,-9,-9,-11,-11,1",12,605
606,"-1,-12,-9,-9,-11,-2,-9",12,606
607,"9,-12,-9,-9,-11,-2,1",12,607
608,"-1,-12,11,-9,-11,-1,-9",12,608
609,"9,-12,11,-9,-11,-1,1",12,609
610,"-1,-12,-10,-9,-11,8,-9",12,610
611,"9,-12,-10,-9,-11,8,1",12,611
612,"-1,8,11,-9,-11,9,-9",12,612
613,"9,8,11,-9,-11,9,1",12,613
614,"-1,8,-10,-9,-11,12,-9",12,614
615,"9,8,-10,-9,-11,12,1",12,615
616,"-1,2,-9,12,2,9,-9",12,616
617,"9,2,-9,12,2,9,1",12,617
618,"-1,11,-9,12,2,-1,-9",12,618
619,"9,11,-9,12,2,-1,1",12,619
620,"-1,2,1,-12,9,-11,-9",12,620
621,"-1,12,1,11,9,-11,-9",12,621
622,"-1,12,7,-12,9,-11,-9",12,622
623,"9,2,1,-12,9,-11,1",12,623
624,"9,12,1,11,9,-11,1",12,624
625,"9,12,7,-12,9,-11,1",12,625
626,"-1,11,1,-12,9,-2,-9",12,626
627,"-1,13,1,11,9,-2,-9",12,627
628,"-1,13,7,-12,9,-2,-9",12,628
629,"9,11,1,-12,9,-2,1",12,629
630,"9,13,1,11,9,-2,1",12,630
631,"9,13,7,-12,9,-2,1",12,631
632,"-1,11,2,-12,9,-1,-9",12,632
633,"-1,13,2,11,9,-1,-9",12,633
634,"-1,13,6,-12,9,-1,-9",12,634
635,"9,11,2,-12,9,-1,1",12,635
636,"9,13,2,11,9,-1,1",12,636
637,"9,13,6,-12,9,-1,1",12,637
638,"-1,2,2,-12,9,9,-9",12,638
639,"-1,12,2,11,9,9,-9",12,639
640,"-1,12,6,-12,9,9,-9",12,640
641,"9,2,2,-12,9,9,1",12,641
642,"9,12,2,11,9,9,1",12,642
643,"9,12,6,-12,9,9,1",12,643
644,"-1,12,7,-12,11,-11,-9",12,644
645,"9,12,7,-12,11,-11,1",12,645
646,"-1,13,7,-12,11,-2,-9",12,646
647,"9,13,7,-12,11,-2,1",12,647
648,"-1,13,-3,8,11,-1,-9",12,648
649,"9,13,-3,8,11,-1,1",12,649
650,"-1,12,-3,8,11,9,-9",12,650
651,"9,12,-3,8,11,9,1",12,651
652,"-1,2,-9,-9,12,-11,-9",12,652
653,"-1,8,5,-9,12,-11,-9",12,653
654,"9,2,-9,-9,12,-11,1",12,654
655,"9,8,5,-9,12,-11,1",12,655
656,"-1,-12,5,-9,12,-2,-9",12,656
657,"-1,11,-9,-9,12,-2,-9",12,657
658,"9,-12,5,-9,12,-2,1",12,658
659,"9,11,-9,-9,12,-2,1",12,659
660,"-1,11,-9,-11,8,-1,-9",12,660
661,"-1,11,11,-9,12,-1,-9",12,661
662,"9,11,-9,-11,8,-1,1",12,662
663,"9,11,11,-9,12,-1,1",12,663
664,"-1,2,-9,-11,8,9,-9",12,664
665,"-1,2,11,-9,12,9,-9",12,665
666,"9,2,-9,-11,8,9,1",12,666
667,"9,2,11,-9,12,9,1",12,667
668,"-1,13,-3,-9,12,-2,-9",12,668
669,"9,13,-3,-9,12,-2,1",12,669
670,"-1,13,-10,-9,13,-1,-9",12,670
671,"-1,13,-14,-2,-12,-1,-9",12,671
672,"-1,-12,6,-9,12,-1,-9",12,672
673,"9,13,-10,-9,13,-1,1",12,673
674,"9,13,-14,-2,-12,-1,1",12,674
675,"9,-12,6,-9,12,-1,1",12,675
676,"-1,-12,-10,-3,13,8,-9",12,676
677,"9,-12,-10,-3,13,8,1",12,677
678,"-1,12,-10,-9,13,9,-9",12,678
679,"-1,12,-14,-2,-12,9,-9",12,679
680,"-1,8,6,-9,12,9,-9",12,680
681,"9,12,-10,-9,13,9,1",12,681
682,"9,12,-14,-2,-12,9,1",12,682
683,"9,8,6,-9,12,9,1",12,683
684,"-1,8,-10,-3,13,12,-9",12,684
685,"9,8,-10,-3,13,12,1",12,685
686,"-1,12,-3,21,5,9,-9",12,686
687,"9,12,-3,21,5,9,1",12,687
688,"-1,12,7,-24,-7,-11,-9",12,688
689,"9,12,7,-24,-7,-11,1",12,689
690,"-1,13,7,-24,-7,-2,-9",12,690
691,"9,13,7,-24,-7,-2,1",12,691
692,"-1,11,1,-23,-1,-1,-9",12,692
693,"9,11,1,-23,-1,-1,1",12,693
694,"-1,2,1,-23,-1,9,-9",12,694
695,"9,2,1,-23,-1,9,1",12,695
696,"-1,-12,-10,-22,-11,-1,-9",12,696
697,"9,-12,-10,-22,-11,-1,1",12,697
698,"-1,8,-10,-22,-11,9,-9",12,698
699,"9,8,-10,-22,-11,9,1",12,699
700,"-1,8,-9,16,-10,9,-9",12,700
701,"9,8,-9,16,-10,9,1",12,701
702,"-1,-12,-9,-22,5,-2,-9",12,702
703,"9,-12,-9,-22,5,-2,1",12,703
704,"-1,8,5,-22,2,-11,-9",12,704
705,"9,8,5,-22,2,-11,1",12,705
706,"-1,-12,5,-22,2,-2,-9",12,706
707,"9,-12,5,-22,2,-2,1",12,707
708,"-1,11,-9,16,2,-1,-9",12,708
709,"9,11,-9,16,2,-1,1",12,709
710,"-1,2,-9,16,2,9,-9",12,710
711,"-1,8,-14,16,2,9,-9",12,711
712,"9,2,-9,16,2,9,1",12,712
713,"9,8,-14,16,2,9,1",12,713
714,"-1,-12,-10,-22,5,8,-9",12,714
715,"9,-12,-10,-22,5,8,1",12,715
716,"-1,8,-10,-22,5,12,-9",12,716
717,"9,8,-10,-22,5,12,1",12,717
718,"-1,8,-9,-22,5,-11,-9",12,718
719,"9,8,-9,-22,5,-11,1",12,719
720,"-1,13,-3,16,2,-1,-9",12,720
721,"9,13,-3,16,2,-1,1",12,721
722,"-1,12,-3,16,2,9,-9",12,722
723,"9,12,-3,16,2,9,1",12,723
724,"-1,-12,-9,-18,-2,-1,-9",12,724
725,"9,-12,-9,-18,-2,-1,1",12,725
726,"-1,8,-9,-18,-2,9,-9",12,726
727,"9,8,-9,-18,-2,9,1",12,727
728,"-1,-12,5,-18,-9,-12,-9",12,728
729,"9,-12,5,-18,-9,-12,1",12,729
730,"-1,8,-10,19,-9,12,-9",12,730
731,"-1,8,5,-18,-9,13,-9",12,731
732,"9,8,-10,19,-9,12,1",12,732
733,"9,8,5,-18,-9,13,1",12,733
734,"-1,11,-9,-18,8,-1,-9",12,734
735,"9,11,-9,-18,8,-1,1",12,735
736,"-1,2,-9,-18,8,9,-9",12,736
737,"9,2,-9,-18,8,9,1",12,737
738,"-1,-12,-14,-18,8,-1,-9",12,738
739,"9,12,1,17,2,9,1",13,739
740,"-1,13,1,20,8,-1,-9",13,740
741,"9,13,1,20,8,-1,1",13,741
742,"-1,12,1,20,8,9,-9",13,742
743,"9,12,1,20,8,9,1",13,743
744,"-1,-12,-9,21,-10,-1,-9",13,744
745,"9,-12,-9,21,-10,-1,1",13,745
746,"-1,-12,-3,21,11,-1,-9",13,746
747,"9,-12,-3,21,11,-1,1",13,747
748,"-1,13,1,23,2,-1,-9",13,748
749,"9,13,1,23,2,-1,1",13,749
750,"-1,12,1,23,2,9,-9",13,750
751,"9,12,1,23,2,9,1",13,751
752,"-1,11,1,24,2,-1,-9",13,752
753,"9,11,1,24,2,-1,1",13,753
754,"-1,2,1,24,2,9,-9",13,754
755,"9,2,1,24,2,9,1",13,755
756,"-1,-12,-10,-12,-23,-1,-9",13,756
757,"-1,-12,-9,-2,-23,-1,-9",13,757
758,"9,-12,-10,-12,-23,-1,1",13,758
759,"9,-12,-9,-2,-23,-1,1",13,759
760,"-1,8,-10,-12,-23,9,-9",13,760
761,"-1,8,-9,-2,-23,9,-9",13,761
762,"9,8,-10,-12,-23,9,1",13,762
763,"9,8,-9,-2,-23,9,1",13,763
764,"-1,-12,5,-2,-22,-12,-9",13,764
765,"9,-12,5,-2,-22,-12,1",13,765
766,"-1,-12,-10,-1,-22,8,-9",13,766
767,"9,-12,-10,-1,-22,8,1",13,767
768,"-1,8,-10,-1,-22,12,-9",13,768
769,"-1,8,5,-2,-22,13,-9",13,769
770,"9,8,-10,-1,-22,12,1",13,770
771,"9,8,5,-2,-22,13,1",13,771
772,"-1,-12,-9,-2,-17,-1,-9",13,772
773,"9,-12,-9,-2,-17,-1,1",13,773
774,"-1,8,-9,-2,-17,9,-9",13,774
775,"9,8,-9,-2,-17,9,1",13,775
776,"-1,13,-10,-12,-16,-1,-9",13,776
777,"9,13,-10,-12,-16,-1,1",13,777
778,"-1,12,-10,-12,-16,9,-9",13,778
779,"9,12,-10,-12,-16,9,1",13,779
780,"-1,2,1,12,17,9,-9",13,780
781,"-1,12,1,2,17,9,-9",13,781
782,"9,2,1,12,17,9,1",13,782
783,"9,12,1,2,17,9,1",13,783
784,"-1,11,1,12,17,-1,-9",13,784
785,"-1,13,1,2,17,-1,-9",13,785
786,"9,11,1,12,17,-1,1",13,786
787,"9,13,1,2,17,-1,1",13,787
788,"-1,-12,-9,-12,20,-2,-9",13,788
789,"9,-12,-9,-12,20,-2,1",13,789
790,"-1,-12,-9,8,20,-1,-9",13,790
791,"9,-12,-9,8,20,-1,1",13,791
792,"-1,8,-9,8,20,9,-9",13,792
793,"9,8,-9,8,20,9,1",13,793
794,"-1,13,-10,-9,21,-1,-9",13,794
795,"9,13,-10,-9,21,-1,1",13,795
796,"-1,12,-10,-9,21,9,-9",13,796
797,"9,12,-10,-9,21,9,1",13,797
798,"-1,8,7,-12,23,-11,-9",13,798
799,"9,8,7,-12,23,-11,1",13,799
800,"-1,-12,7,-12,23,-2,-9",13,800
801,"9,-12,7,-12,23,-2,1",13,801
802,"-1,-12,-3,8,23,-1,-9",13,802
803,"9,-12,-3,8,23,-1,1",13,803
804,"-1,8,-3,8,23,9,-9",13,804
805,"9,8,-3,8,23,9,1",13,805
806,"-1,11,1,-11,21,-1,-9",13,806
807,"-1,13,2,5,24,-1,-9",13,807
808,"-1,13,1,10,21,-1,-9",13,808
809,"9,11,1,-11,21,-1,1",13,809
810,"9,13,2,5,24,-1,1",13,810
811,"9,13,1,10,21,-1,1",13,811
812,"-1,2,1,-11,21,9,-9",13,812
813,"-1,12,2,5,24,9,-9",13,813
814,"-1,12,1,10,21,9,-9",13,814
815,"9,2,1,-11,21,9,1",13,815
816,"9,12,2,5,24,9,1",13,816
817,"9,12,1,10,21,9,1",13,817
818,"-1,-12,-14,-2,-24,-1,-9",13,818
819,"9,-12,-14,-2,-24,-1,1",13,819
820,"-1,8,-14,-2,-24,9,-9",13,820
821,"9,8,-14,-2,-24,9,1",13,821
822,"-1,-12,5,-2,-12,-12,-9",13,822
823,"9,-12,5,-2,-12,-12,1",13,823
824,"-1,8,5,-2,-12,13,-9",13,824
825,"9,8,5,-2,-12,13,1",13,825
826,"-1,8,-9,-12,-11,-11,-9",13,826
827,"9,8,-9,-12,-11,-11,1",13,827
828,"-1,-12,-9,-12,-11,-2,-9",13,828
829,"9,-12,-9,-12,-11,-2,1",13,829
830,"-1,-12,11,-12,-11,-1,-9",13,830
831,"9,-12,11,-12,-11,-1,1",13,831
832,"-1,-12,-10,-12,-11,8,-9",13,832
833,"9,-12,-10,-12,-11,8,1",13,833
834,"-1,8,11,-12,-11,9,-9",13,834
835,"9,8,11,-12,-11,9,1",13,835
836,"-1,8,-10,-12,-11,12,-9",13,836
837,"9,8,-10,-12,-11,12,1",13,837
838,"-1,2,1,13,12,-11,-9",13,838
839,"-1,12,1,11,12,-11,-9",13,839
840,"9,2,1,13,12,-11,1",13,840
841,"9,12,1,11,12,-11,1",13,841
842,"-1,11,1,13,12,-2,-9",13,842
843,"-1,13,1,11,12,-2,-9",13,843
844,"9,11,1,13,12,-2,1",13,844
845,"9,13,1,11,12,-2,1",13,845
846,"-1,11,2,13,12,-1,-9",13,846
847,"-1,13,2,11,12,-1,-9",13,847
848,"9,11,2,13,12,-1,1",13,848
849,"9,13,2,11,12,-1,1",13,849
850,"-1,2,2,13,12,9,-9",13,850
851,"-1,12,2,11,12,9,-9",13,851
852,"9,2,2,13,12,9,1",13,852
853,"9,12,2,11,12,9,1",13,853
854,"-1,8,7,-12,13,-11,-9",13,854
855,"9,8,7,-12,13,-11,1",13,855
856,"-1,-12,7,-12,13,-2,-9",13,856
857,"9,-12,7,-12,13,-2,1",13,857
858,"-1,-12,6,-12,13,-1,-9",13,858
859,"9,-12,6,-12,13,-1,1",13,859
860,"-1,-12,-10,-2,13,8,-9",13,860
861,"9,-12,-10,-2,13,8,1",13,861
862,"-1,8,6,-12,13,9,-9",13,862
863,"9,8,6,-12,13,9,1",13,863
864,"-1,8,-10,-2,13,12,-9",13,864
865,"9,8,-10,-2,13,12,1",13,865
866,"-1,-12,-10,-24,-11,-1,-9",13,866
867,"9,-12,-10,-24,-11,-1,1",13,867
868,"-1,8,-10,-24,-11,9,-9",13,868
869,"9,8,-10,-24,-11,9,1",13,869
870,"-1,8,-9,21,-10,9,-9",13,870
871,"9,8,-9,21,-10,9,1",13,871
872,"-1,-12,-9,-24,5,-2,-9",13,872
873,"9,-12,-9,-24,5,-2,1",13,873
874,"-1,13,-10,-24,-1,-1,-9",13,874
875,"9,13,-10,-24,-1,-1,1",13,875
876,"-1,12,-10,-24,-1,9,-9",13,876
877,"9,12,-10,-24,-1,9,1",13,877
878,"-1,8,-9,-24,5,-11,-9",13,878
879,"9,8,-9,-24,5,-11,1",13,879
880,"-1,8,7,-24,11,-11,-9",13,880
881,"9,8,7,-24,11,-11,1",13,881
882,"-1,-12,7,-24,11,-2,-9",13,882
883,"9,-12,7,-24,11,-2,1",13,883
884,"-1,8,-3,21,11,9,-9",13,884
885,"9,8,-3,21,11,9,1",13,885
886,"-1,11,1,-23,8,-1,-9",13,886
887,"9,11,1,-23,8,-1,1",13,887
888,"-1,2,1,-23,8,9,-9",13,888
889,"9,2,1,-23,8,9,1",13,889
890,"-1,13,-10,-22,8,-1,-9",13,890
891,"9,13,-10,-22,8,-1,1",13,891
892,"-1,12,-10,-22,8,9,-9",13,892
893,"9,12,-10,-22,8,9,1",13,893
894,"-1,-12,-9,-17,-2,-1,-9",13,894
895,"9,-12,-9,-17,-2,-1,1",13,895
896,"-1,8,-9,-17,-2,9,-9",13,896
897,"9,8,-9,-17,-2,9,1",13,897
898,"-1,-12,5,-17,-9,-12,-9",13,898
899,"9,-12,5,-17,-9,-12,1",13,899
900,"-1,8,-10,-16,-9,12,-9",13,900
901,"-1,8,5,-17,-9,13,-9",13,901
902,"9,8,-10,-16,-9,12,1",13,902
903,"9,8,5,-17,-9,13,1",13,903
904,"-1,-12,-14,-17,-12,-1,-9",13,904
905,"9,-12,-14,-17,-12,-1,1",13,905
906,"-1,8,-14,-17,-12,9,-9",13,906
907,"9,8,-14,-17,-12,9,1",13,907
908,"-1,-12,-10,-16,-9,8,-9",13,908
909,"9,-12,-10,-16,-9,8,1",13,909
910,"-1,13,1,17,2,-1,-9",13,910
911,"9,13,1,17,2,-1,1",13,911
912,"-1,12,1,17,2,9,-9",13,912
913,"9,13,1,2,12,-2,1",14,913
914,"-1,11,8,-11,8,-1,-9",14,914
915,"-1,13,12,-10,12,-1,-9",14,915
916,"9,11,8,-11,8,-1,1",14,916
917,"9,13,12,-10,12,-1,1",14,917
918,"-1,11,1,-11,12,8,-9",14,918
919,"-1,13,1,10,12,8,-9",14,919
920,"9,11,1,-11,12,8,1",14,920
921,"9,13,1,10,12,8,1",14,921
922,"-1,2,8,-11,8,9,-9",14,922
923,"-1,12,12,-10,12,9,-9",14,923
924,"9,2,8,-11,8,9,1",14,924
925,"9,12,12,-10,12,9,1",14,925
926,"-1,2,1,-11,12,12,-9",14,926
927,"-1,12,1,10,12,12,-9",14,927
928,"9,2,1,-11,12,12,1",14,928
929,"9,12,1,10,12,12,1",14,929
930,"-1,8,-3,8,13,-11,-9",14,930
931,"9,8,-3,8,13,-11,1",14,931
932,"-1,-12,-3,8,13,-2,-9",14,932
933,"9,-12,-3,8,13,-2,1",14,933
934,"-1,-12,-2,-2,-12,-1,-9",14,934
935,"9,-12,-2,-2,-12,-1,1",14,935
936,"-1,-12,-3,-2,13,8,-9",14,936
937,"9,-12,-3,-2,13,8,1",14,937
938,"-1,8,-2,-2,-12,9,-9",14,938
939,"9,8,-2,-2,-12,9,1",14,939
940,"-1,8,-3,-2,13,12,-9",14,940
941,"9,8,-3,-2,13,12,1",14,941
942,"-1,-12,-10,-1,-12,-12,-9",14,942
943,"9,-12,-10,-1,-12,-12,1",14,943
944,"-1,-12,6,-12,-12,-1,-9",14,944
945,"9,-12,6,-12,-12,-1,1",14,945
946,"-1,8,6,-12,-12,9,-9",14,946
947,"9,8,6,-12,-12,9,1",14,947
948,"-1,8,-10,-1,-12,13,-9",14,948
949,"9,8,-10,-1,-12,13,1",14,949
950,"-1,8,-9,8,-11,-11,-9",14,950
951,"9,8,-9,8,-11,-11,1",14,951
952,"-1,-12,-9,8,-11,-2,-9",14,952
953,"9,-12,-9,8,-11,-2,1",14,953
954,"-1,-12,-12,-2,-2,-1,-9",14,954
955,"9,-12,-12,-2,-2,-1,1",14,955
956,"-1,-12,-9,-2,-11,8,-9",14,956
957,"9,-12,-9,-2,-11,8,1",14,957
958,"-1,8,-12,-2,-2,9,-9",14,958
959,"9,8,-12,-2,-2,9,1",14,959
960,"-1,8,-9,-2,-11,12,-9",14,960
961,"9,8,-9,-2,-11,12,1",14,961
962,"-1,-12,11,-12,-2,-1,-9",14,962
963,"9,-12,11,-12,-2,-1,1",14,963
964,"-1,8,11,-12,-2,9,-9",14,964
965,"9,8,11,-12,-2,9,1",14,965
966,"-1,11,8,13,2,-1,-9",14,966
967,"-1,13,8,11,2,-1,-9",14,967
968,"9,11,8,13,2,-1,1",14,968
969,"9,13,8,11,2,-1,1",14,969
970,"-1,11,1,12,2,8,-9",14,970
971,"-1,13,1,2,2,8,-9",14,971
972,"9,11,1,12,2,8,1",14,972
973,"9,13,1,2,2,8,1",14,973
974,"-1,2,8,13,2,9,-9",14,974
975,"-1,12,8,11,2,9,-9",14,975
976,"9,2,8,13,2,9,1",14,976
977,"9,12,8,11,2,9,1",14,977
978,"-1,2,1,12,2,12,-9",14,978
979,"-1,12,1,2,2,12,-9",14,979
980,"9,2,1,12,2,12,1",14,980
981,"9,12,1,2,2,12,1",14,981
982,"-1,-12,-12,-12,-10,-1,-9",14,982
983,"9,-12,-12,-12,-10,-1,1",14,983
984,"-1,-12,-9,8,6,8,-9",14,984
985,"9,-12,-9,8,6,8,1",14,985
986,"-1,8,-12,-12,-10,9,-9",14,986
987,"9,8,-12,-12,-10,9,1",14,987
988,"-1,8,-9,8,6,12,-9",14,988
989,"9,8,-9,8,6,12,1",14,989
990,"-1,11,2,13,8,-1,-9",14,990
991,"-1,13,2,11,8,-1,-9",14,991
992,"-1,13,8,6,8,-1,-9",14,992
993,"9,11,2,13,8,-1,1",14,993
994,"9,13,2,11,8,-1,1",14,994
995,"9,13,8,6,8,-1,1",14,995
996,"-1,2,2,13,8,9,-9",14,996
997,"-1,12,2,11,8,9,-9",14,997
998,"-1,12,8,6,8,9,-9",14,998
999,"9,2,2,13,8,9,1",14,999
1000,"9,12,2,11,8,9,1",14,1000
1001,"9,12,8,6,8,9,1",14,1001
1002,"-1,-12,-9,-12,10,-12,-9",14,1002
1003,"9,-12,-9,-12,10,-12,1",14,1003
1004,"-1,8,-9,-12,10,13,-9",14,1004
1005,"9,8,-9,-12,10,13,1",14,1005
1006,"-1,-12,7,-12,11,-12,-9",14,1006
1007,"9,-12,7,-12,11,-12,1",14,1007
1008,"-1,-12,-2,-12,11,-1,-9",14,1008
1009,"9,-12,-2,-12,11,-1,1",14,1009
1010,"-1,-12,-3,8,11,8,-9",14,1010
1011,"9,-12,-3,8,11,8,1",14,1011
1012,"-1,8,-2,-12,11,9,-9",14,1012
1013,"9,8,-2,-12,11,9,1",14,1013
1014,"-1,8,-3,8,11,12,-9",14,1014
1015,"-1,8,7,-12,11,13,-9",14,1015
1016,"9,8,-3,8,11,12,1",14,1016
1017,"9,8,7,-12,11,13,1",14,1017
1018,"-1,2,1,12,12,-11,-9",14,1018
1019,"-1,12,1,2,12,-11,-9",14,1019
1020,"9,2,1,12,12,-11,1",14,1020
1021,"9,12,1,2,12,-11,1",14,1021
1022,"-1,11,1,12,12,-2,-9",14,1022
1023,"-1,13,1,2,12,-2,-9",14,1023
1024,"9,11,1,12,12,-2,1",14,1024
1025,"9,2,-12,-12,-7,12,1",15,1025
1026,"-1,13,-2,-12,5,8,-9",15,1026
1027,"9,13,-2,-12,5,8,1",15,1027
1028,"-1,12,-2,-12,5,12,-9",15,1028
1029,"9,12,-2,-12,5,12,1",15,1029
1030,"-1,13,8,10,9,8,-9",15,1030
1031,"9,13,8,10,9,8,1",15,1031
1032,"-1,12,8,10,9,12,-9",15,1032
1033,"9,12,8,10,9,12,1",15,1033
1034,"-1,11,-12,5,12,8,-9",15,1034
1035,"-1,13,-2,7,12,8,-9",15,1035
1036,"9,11,-12,5,12,8,1",15,1036
1037,"9,13,-2,7,12,8,1",15,1037
1038,"-1,2,-12,5,12,12,-9",15,1038
1039,"-1,12,-2,7,12,12,-9",15,1039
1040,"9,2,-12,5,12,12,1",15,1040
1041,"9,12,-2,7,12,12,1",15,1041
1042,"-1,-12,-10,1,-12,-12,-9",15,1042
1043,"9,-12,-10,1,-12,-12,1",15,1043
1044,"-1,8,-10,1,-12,13,-9",15,1044
1045,"9,8,-10,1,-12,13,1",15,1045
1046,"-1,-12,-12,-9,-10,8,-9",15,1046
1047,"9,-12,-12,-9,-10,8,1",15,1047
1048,"-1,8,-12,-9,-10,12,-9",15,1048
1049,"9,8,-12,-9,-10,12,1",15,1049
1050,"-1,11,-12,-12,-7,8,-9",15,1050
1051,"9,11,-12,-12,-7,8,1",15,1051
1052,"-1,2,-12,-12,-7,12,-9",15,1052
1053,"9,13,1,2,9,-2,1",16,1053
1054,"-1,11,8,-2,-1,-1,-9",16,1054
1055,"-1,13,-2,-2,-1,-1,-9",16,1055
1056,"-1,13,12,-10,9,-1,-9",16,1056
1057,"9,11,8,-2,-1,-1,1",16,1057
1058,"9,13,-2,-2,-1,-1,1",16,1058
1059,"9,13,12,-10,9,-1,1",16,1059
1060,"-1,11,1,-2,9,8,-9",16,1060
1061,"-1,13,-3,-2,9,8,-9",16,1061
1062,"-1,13,1,10,9,8,-9",16,1062
1063,"9,11,1,-2,9,8,1",16,1063
1064,"9,13,-3,-2,9,8,1",16,1064
1065,"9,13,1,10,9,8,1",16,1065
1066,"-1,2,8,-2,-1,9,-9",16,1066
1067,"-1,12,-2,-2,-1,9,-9",16,1067
1068,"-1,12,12,-10,9,9,-9",16,1068
1069,"9,2,8,-2,-1,9,1",16,1069
1070,"9,12,-2,-2,-1,9,1",16,1070
1071,"9,12,12,-10,9,9,1",16,1071
1072,"-1,2,1,-2,9,12,-9",16,1072
1073,"-1,12,-3,-2,9,12,-9",16,1073
1074,"-1,12,1,10,9,12,-9",16,1074
1075,"9,2,1,-2,9,12,1",16,1075
1076,"9,12,-3,-2,9,12,1",16,1076
1077,"9,12,1,10,9,12,1",16,1077
1078,"-1,-12,-9,-9,10,-12,-9",16,1078
1079,"9,-12,-9,-9,10,-12,1",16,1079
1080,"-1,11,1,8,14,8,-9",16,1080
1081,"-1,13,-3,8,14,8,-9",16,1081
1082,"-1,13,1,2,14,8,-9",16,1082
1083,"9,11,1,8,14,8,1",16,1083
1084,"9,13,-3,8,14,8,1",16,1084
1085,"9,13,1,2,14,8,1",16,1085
1086,"-1,2,1,8,14,12,-9",16,1086
1087,"-1,12,-3,8,14,12,-9",16,1087
1088,"-1,12,1,2,14,12,-9",16,1088
1089,"9,2,1,8,14,12,1",16,1089
1090,"9,12,-3,8,14,12,1",16,1090
1091,"9,12,1,2,14,12,1",16,1091
1092,"-1,8,-9,-9,10,13,-9",16,1092
1093,"9,8,-9,-9,10,13,1",16,1093
1094,"-1,13,-3,-9,2,-12,-9",16,1094
1095,"9,13,-3,-9,2,-12,1",16,1095
1096,"-1,-12,-2,-9,2,-1,-9",16,1096
1097,"9,-12,-2,-9,2,-1,1",16,1097
1098,"-1,13,-3,1,2,8,-9",16,1098
1099,"9,13,-3,1,2,8,1",16,1099
1100,"-1,8,-2,-9,2,9,-9",16,1100
1101,"9,8,-2,-9,2,9,1",16,1101
1102,"-1,12,-3,1,2,12,-9",16,1102
1103,"9,12,-3,1,2,12,1",16,1103
1104,"-1,2,-9,1,12,-11,-9",16,1104
1105,"-1,8,-14,1,12,-11,-9",16,1105
1106,"9,2,-9,1,12,-11,1",16,1106
1107,"9,8,-14,1,12,-11,1",16,1107
1108,"-1,-12,-14,1,12,-2,-9",16,1108
1109,"-1,11,-9,1,12,-2,-9",16,1109
1110,"9,-12,-14,1,12,-2,1",16,1110
1111,"9,11,-9,1,12,-2,1",16,1111
1112,"-1,11,-12,-14,8,-1,-9",16,1112
1113,"-1,-12,-2,-3,12,-1,-9",16,1113
1114,"9,11,-12,-14,8,-1,1",16,1114
1115,"9,-12,-2,-3,12,-1,1",16,1115
1116,"-1,-12,-14,-3,12,8,-9",16,1116
1117,"-1,11,-9,5,12,8,-9",16,1117
1118,"9,-12,-14,-3,12,8,1",16,1118
1119,"9,11,-9,5,12,8,1",16,1119
1120,"-1,2,-12,-14,8,9,-9",16,1120
1121,"-1,8,-2,-3,12,9,-9",16,1121
1122,"9,2,-12,-14,8,9,1",16,1122
1123,"9,8,-2,-3,12,9,1",16,1123
1124,"-1,2,-9,5,12,12,-9",16,1124
1125,"-1,8,-14,-3,12,12,-9",16,1125
1126,"9,2,-9,5,12,12,1",16,1126
1127,"9,8,-14,-3,12,12,1",16,1127
1128,"-1,12,-3,1,12,-11,-9",16,1128
1129,"9,12,-3,1,12,-11,1",16,1129
1130,"-1,13,-3,1,12,-2,-9",16,1130
1131,"9,13,-3,1,12,-2,1",16,1131
1132,"-1,-12,-11,-3,-12,-1,-9",16,1132
1133,"-1,13,-2,5,-12,-1,-9",16,1133
1134,"9,-12,-11,-3,-12,-1,1",16,1134
1135,"9,13,-2,5,-12,-1,1",16,1135
1136,"-1,13,-3,7,12,8,-9",16,1136
1137,"9,13,-3,7,12,8,1",16,1137
1138,"-1,8,-11,-3,-12,9,-9",16,1138
1139,"-1,12,-2,5,-12,9,-9",16,1139
1140,"9,8,-11,-3,-12,9,1",16,1140
1141,"9,12,-2,5,-12,9,1",16,1141
1142,"-1,12,-3,7,12,12,-9",16,1142
1143,"9,12,-3,7,12,12,1",16,1143
1144,"-1,-12,-10,15,-12,-12,-9",16,1144
1145,"9,-12,-10,15,-12,-12,1",16,1145
1146,"-1,13,-10,-9,-12,-1,-9",16,1146
