id,design_vector,id_in_matlab
3556,0000000000111100000000000011000000000111010000000001001100000000010110,3556
3557,0000000000011100000000000011000000000111000000000000101100000000011001,3557
3558,0000000000111100000000000001000000001101100000000001000100000000110010,3558
3559,0000000000011100000000000001000000000011110000000000100100000000001110,3559
3560,0000000000011100000000000001000000000111100000000000100100000000011010,3560
3561,0000000000011100000000000001000000000011110000000000100100000000001010,3561
3562,0000000000001100000000000001000000000011100000000000010100000000001110,3562
3563,0000000000011100000000000001000000000110100000000000100100000000011010,3563
3564,0000000000011100000000000001000000000110100000000000100100000000011000,3564
3565,0000000000011100000000000001000000000111100000000000100100000000011000,3565
3566,0000000000001100000000000001000000000011100000000000010100000000001100,3566
3567,0000000000111100000000000001000000001101100000000001000100000000110000,3567
3568,0000000000011100000000000011000000000111010000000000101000000000011101,3568
3569,0000000000011100000000000011000000000111010000000000101000000000011001,3569
3570,0000000000111100000000000011000000001101010000000001001000000000110101,3570
3571,0000000000111100000000000011000000001101010000000001001000000000110001,3571
3572,0000000000111100000000000001000000000100110000000001000000000000010011,3572
3573,0000000000011100000000000001000000000010110000000000100000000000001010,3573
3574,0000000000011100000000000001000000000010110000000000100000000000001000,3574
3575,0000000000111100000000000001000000000101110000000001000000000000010001,3575
3576,0000000000011100000000000001000000000010110000000000100000000000001001,3576
3577,0000000000011100000000000001000000000010110000000000100000000000001011,3577
3578,0000000000111100000000000001000000000100110000000001000000000000010001,3578
3579,0000000000111100000000000001000000000101110000000001000000000000010011,3579
3580,0000000001111100000000000001000000001001110000000010000000000000100001,3580
3581,0000000001111100000000000001000000001001110000000010000000000000100011,3581
3582,0000000000111100000000000011000000000101010000000001001000000000010011,3582
3583,0000000001111100000000000011000000001001110000000010000000000000100111,3583
3584,0000000000111100000000000011000000000101110000000001000000000000010011,3584
3585,0000000000111100000000000011000000000101110000000001000000000000010111,3585
3586,0000000001111100000000000011000000001001110000000010000000000000100011,3586
3587,0000000000111100000000000011000000000101110000000001000000000000010101,3587
3588,0000000000111100000000000011000000000101110000000001000000000000010001,3588
3589,0000000001111100000000000011000000001011110000000010000000000000100011,3589
3590,0000000001111100000000000011000000001011110000000010000000000000100111,3590
3591,0000000011111100000000000011000000010011110000000100000000000001000011,3591
3592,0000000011111100000000000011000000010011110000000100000000000001000111,3592
3593,0000000000011100000000000001000000000010110000000000100100000000001100,3593
3594,0000000000011100000000000001000000000010100000000000100100000000011000,3594
3595,0000000000011100000000000001000000000011100000000000100100000000011000,3595
3596,0000000000001100000000000001000000000001100000000000010100000000001100,3596
3597,0000000000111100000000000001000000000101100000000001000100000000110000,3597
3598,0000000000111100000000010011000000001001110000000011000000000000110011,3598
3599,0000000001111100000000100011000000010001110000000110000000000001100011,3599
3600,0000000001111100000000000111000000001010110000000010010000000000100111,3600
3601,0000000000011100000000001001000000000100110000000001100000000000011000,3601
3602,0000000000111100000000000011000000000101010000000001001000000000010010,3602
3603,0000000001111100000000000011000000011011010000000010001000000001100101,3603
3604,0000000000111100000000000011000000000111110000000001000100000000011110,3604
3605,0000000000111100000000000011000000001111010000000001001000000000110101,3605
3606,0000000000111100000000000011000000000111110000000001000100000000010110,3606
3607,0000000000111100000000000011000000001111010000000001001000000000110001,3607
3608,0000000001111100000000000011000000011011010000000010001000000001100001,3608
3609,0000000000111100000000010011000000001001110000000011000000000000110001,3609
3610,0000000001111100000000100011000000010011110000000110000000000001100011,3610
3611,0000000001111100000000000111000000001010110000000010010000000000100101,3611
3612,0000000011111100000001000011000000100011110000001100000000000011000011,3612
3613,0000000000111100000000010011000000001011110000000011000100000000110110,3613
3614,0000000000111100000000010011000000011011010000000011001000000001110001,3614
3615,0000000001111100000000000111000000001110110000000010010100000000101110,3615
3616,0000000001111100000000100011000000110011010000000110001000000011100001,3616
3617,0000000000011100000000000011000000001111000000000000101100000000111001,3617
3618,0000000000011100000000000001000000001110100000000000100100000000011010,3618
3619,0000000000001100000000000001000000000011110000000000010100000000001110,3619
3620,0000000000001100000000000001000000000111100000000000010100000000001110,3620
3621,0000000000001100000000000001000000000011110000000000010100000000001100,3621
3622,0000000000001100000000000001000000000111100000000000010100000000001100,3622
3623,0000000000011100000000000001000000001110100000000000100100000000011000,3623
3624,0000000000001100000000000001000000000111100000000000010100000000011110,3624
3625,0000000000001100000000000001000000000111100000000000010100000000011100,3625
3626,0000000000011100000000000001000000001110100000000000100100000000111010,3626
3627,0000000000011100000000000001000000001110100000000000100100000000111000,3627
3628,0000000000011100000000000001000000000110110000000000100000000000001001,3628
3629,0000000000011100000000000001000000000110110000000000100000000000001011,3629
3630,0000000000111100000000000001000000001100110000000001000000000000010001,3630
3631,0000000000111100000000000001000000001100110000000001000000000000010011,3631
3632,0000000000111100000000000001000000001100110000000001000000000000110011,3632
3633,0000000000011100000000000001000000000110110000000000100000000000011001,3633
3634,0000000000011100000000000001000000000110110000000000100000000000011011,3634
3635,0000000000111100000000000001000000001100110000000001000000000000110001,3635
3636,0000000000011100000000000001000000000110110000000000100000000000011010,3636
3637,0000000000011100000000000001000000000110110000000000100000000000011000,3637
3638,0000000000111100000000000001000000001101110000000001000000000000110001,3638
3639,0000000000111100000000000001000000001101110000000001000000000000110011,3639
3640,0000000001111100000000000001000000011001110000000010000000000001100001,3640
3641,0000000001111100000000000001000000011001110000000010000000000001100011,3641
3642,0000000000001100000000000001000000000001110000000000010100000000001100,3642
3643,0000000000001100000000000001000000000011100000000000010100000000010100,3643
3644,0000000000011100000000000001000000000110100000000000100100000000101000,3644
3645,0000000000111100000000000011000000001101010000000001001000000000110011,3645
3646,0000000000111100000000000001000000011101100000000001000100000001110010,3646
3647,0000000000011100000000000001000000000111110000000000100100000000011110,3647
3648,0000000000011100000000000001000000001111100000000000100100000000111010,3648
3649,0000000000011100000000000001000000000111110000000000100100000000011010,3649
3650,0000000000011100000000000001000000001111100000000000100100000000111000,3650
3651,0000000000111100000000000001000000011101100000000001000100000001110000,3651
3652,0000000000011100000000001001000000001100110000000001100000000000111000,3652
3653,0000000000111100000000000011000000001101010000000001001000000000110010,3653
3654,0000000000111100000000000011000000001111010000000001001100000000110110,3654
3655,0000000000111100000000000001000000001111100000000001000100000000110110,3655
3656,0000000000011100000000000001000000000111100000000000100100000000011110,3656
3657,0000000000111100000000000001000000001111100000000001000100000000110010,3657
3658,0000000000111100000000000001000000000101110000000001000000000000010111,3658
3659,0000000001111100000000000001000000001011110000000010000000000000100011,3659
3660,0000000001111100000000000001000000001011110000000010000000000000100111,3660
